<<<<<<< HEAD
"","coefficients","replicate","pval","treatment_site"
"siteCI5...709",0.614208882821251,237,3.11752979583685e-118,"siteCI5"
"siteDB...710",-0.0652442687194154,237,0.0181845563260818,"siteDB"
"sitePW...711",0.0643930086521446,237,0.0174491657424817,"sitePW"
"siteCI5...712",0.813781053606473,238,2.57463355522627e-173,"siteCI5"
"siteDB...713",0.370906548129559,238,7.1613417615727e-39,"siteDB"
"sitePW...714",0.436262564771582,238,8.74429584044246e-53,"sitePW"
"siteCI5...715",0.768305628297208,239,3.65989305498161e-186,"siteCI5"
"siteDB...716",0.0474994170206542,239,0.0815844220906119,"siteDB"
"sitePW...717",0.356499772249401,239,3.50726010648111e-43,"sitePW"
"siteCI5...718",0.739794670685149,240,3.70496068315567e-170,"siteCI5"
"siteDB...719",-0.199871264231256,240,6.08666282480927e-12,"siteDB"
"sitePW...720",0.238479750223434,240,6.48902149825371e-19,"sitePW"
"siteCI5...721",0.62683981530055,241,2.59993737060321e-119,"siteCI5"
"siteDB...722",0.0326528060203466,241,0.232491548363978,"siteDB"
"sitePW...723",0.297749063272418,241,1.87344147695385e-29,"sitePW"
"siteCI5...724",0.813618750468967,242,2.5895214626052e-186,"siteCI5"
"siteDB...725",0.344366633601409,242,2.43652888926157e-35,"siteDB"
"sitePW...726",0.410284994179385,242,2.33062929434394e-50,"sitePW"
"siteCI5...727",0.559878413451822,243,4.9262580801685e-96,"siteCI5"
"siteDB...728",0.0225419374786346,243,0.40640411274741,"siteDB"
"sitePW...729",0.280013093208046,243,3.01629191844592e-27,"sitePW"
"siteCI5...730",0.698045207273146,244,2.84430264747917e-149,"siteCI5"
"siteDB...731",-0.0805443682756001,244,0.00382713735712571,"siteDB"
"sitePW...732",0.231082010640547,244,4.65776482457015e-19,"sitePW"
"siteCI5...733",0.690619016716366,245,7.36253184292248e-153,"siteCI5"
"siteDB...734",-0.114066542779977,245,4.93692563242856e-05,"siteDB"
"sitePW...735",0.195801015928344,245,3.13559396820944e-13,"sitePW"
"siteCI5...736",0.430610166221481,246,9.29218886090477e-56,"siteCI5"
"siteDB...737",0.0604989842082897,246,0.0236544055072409,"siteDB"
"sitePW...738",0.0856433694784711,246,0.00135618471509938,"sitePW"
"siteCI5...739",0.574024094455678,247,4.09357286275025e-110,"siteCI5"
"siteDB...740",0.0534636083475296,247,0.0386174139628667,"siteDB"
"sitePW...741",0.0582661860012292,247,0.0244671524708085,"sitePW"
"siteCI5...742",0.503257171488891,248,1.21157617353371e-82,"siteCI5"
"siteDB...743",-0.0725032817247961,248,0.00563611892865655,"siteDB"
"sitePW...744",0.0185190653672436,248,0.48370513508143,"sitePW"
"siteCI5...745",0.571752098232155,249,8.86665317457101e-100,"siteCI5"
"siteDB...746",-0.115922274242451,249,2.0901939884077e-05,"siteDB"
"sitePW...747",0.177538935175469,249,2.5320045823346e-11,"sitePW"
"siteCI5...748",0.596137494560215,250,6.41542876932312e-106,"siteCI5"
"siteDB...749",-0.112400776275062,250,6.4991441985302e-05,"siteDB"
"sitePW...750",0.208975074491661,250,1.41339847552934e-14,"sitePW"
"siteCI5...751",0.988858484937937,251,1.07198674502694e-270,"siteCI5"
"siteDB...752",0.300106129111153,251,3.29726305895527e-26,"siteDB"
"sitePW...753",0.458563830707734,251,1.48091916105246e-59,"sitePW"
"siteCI5...754",0.593114627780804,252,3.21093552035003e-123,"siteCI5"
"siteDB...755",-0.021939534879165,252,0.390285832213065,"siteDB"
"sitePW...756",0.0704343478359155,252,0.00548820691737431,"sitePW"
"siteCI5...757",0.781139740113195,253,3.2354133029121e-193,"siteCI5"
"siteDB...758",0.154969320140963,253,6.12940043430586e-09,"siteDB"
"sitePW...759",0.23592581505057,253,9.56561064256361e-19,"sitePW"
"siteCI5...760",0.866637690269377,254,1.31227224601508e-233,"siteCI5"
"siteDB...761",0.0896736496686696,254,0.0012815614595771,"siteDB"
"sitePW...762",0.396915250785491,254,7.32655076111519e-50,"sitePW"
"siteCI5...763",0.582436707832131,255,1.32868742255972e-114,"siteCI5"
"siteDB...764",-0.146448094158704,255,5.22914114427941e-08,"siteDB"
"sitePW...765",0.227126300405178,255,1.24223516189244e-19,"sitePW"
"siteCI5...766",0.769933321239239,256,2.56325029797567e-166,"siteCI5"
"siteDB...767",0.197624431986636,256,3.37940360713175e-12,"siteDB"
"sitePW...768",0.365107920636032,256,1.93829039989967e-38,"sitePW"
"siteCI5...769",0.777019072799491,257,9.79403993893045e-191,"siteCI5"
"siteDB...770",0.014867228798444,257,0.585432924992612,"siteDB"
"sitePW...771",0.224250867048625,257,1.89229665071157e-17,"sitePW"
"siteCI5...772",0.634797653130088,258,4.69140228621526e-118,"siteCI5"
"siteDB...773",-0.184703640636957,258,2.22465735892467e-10,"siteDB"
"sitePW...774",0.316495224536369,258,5.19366417618159e-32,"sitePW"
"siteCI5...775",0.678680463241351,259,1.15107537457856e-144,"siteCI5"
"siteDB...776",0.192757899920406,259,1.83443181668444e-13,"siteDB"
"sitePW...777",0.196306904761901,259,1.05611700736546e-13,"sitePW"
"siteCI5...778",0.81089801749528,260,1.98067577550668e-194,"siteCI5"
"siteDB...779",0.171478972630628,260,7.81211000449055e-10,"siteDB"
"sitePW...780",0.27512073017033,260,3.33131283213029e-23,"sitePW"
"siteCI5...781",0.77350602597668,261,3.0512995354611e-160,"siteCI5"
"siteDB...782",0.279858114087274,261,3.63254796140646e-23,"siteDB"
"sitePW...783",0.513947743373115,261,7.9002307599088e-77,"sitePW"
"siteCI5...784",0.806036783581293,262,1.51437526290508e-188,"siteCI5"
"siteDB...785",0.220160279324233,262,2.57196051300921e-15,"siteDB"
"sitePW...786",0.281592672852023,262,9.41735691928652e-24,"sitePW"
"siteCI5...787",0.882292507738433,263,3.74712666009316e-209,"siteCI5"
"siteDB...788",0.250342655932739,263,5.17377918840613e-18,"siteDB"
"sitePW...789",0.384983303043147,263,5.47002220060606e-42,"sitePW"
"siteCI5...790",0.689038817880741,264,4.10780495381941e-166,"siteCI5"
"siteDB...791",-0.0351098115257751,264,0.17233793361605,"siteDB"
"sitePW...792",0.100488790252702,264,7.47340463025105e-05,"sitePW"
"siteCI5...793",0.902900642246807,265,7.85923824685987e-223,"siteCI5"
"siteDB...794",0.217941077352934,265,6.41635072223265e-14,"siteDB"
"sitePW...795",0.418457021676545,265,8.70386567795475e-49,"sitePW"
"siteCI5...796",0.569189514565039,266,1.35729845839804e-94,"siteCI5"
"siteDB...797",0.150100280304271,266,3.48417659320189e-08,"siteDB"
"sitePW...798",0.312937368451517,266,2.76623481820441e-31,"sitePW"
"siteCI5...799",0.610779030536173,267,3.31001538517093e-111,"siteCI5"
"siteDB...800",0.0206451130942589,267,0.449703639156568,"siteDB"
"sitePW...801",0.194546758175891,267,5.61371034796331e-13,"sitePW"
"siteCI5...802",0.830415213837035,268,1.6620090282631e-191,"siteCI5"
"siteDB...803",0.300417994552772,268,3.70234279908779e-27,"siteDB"
"sitePW...804",0.345281533933712,268,2.85739439911612e-34,"sitePW"
"siteCI5...805",0.597975322232248,269,2.32071169669903e-109,"siteCI5"
"siteDB...806",-0.0638316125092722,269,0.0214666219843249,"siteDB"
"sitePW...807",0.316607276015215,269,2.3108153247373e-34,"sitePW"
"siteCI5...808",0.591544356577402,270,1.98319996398088e-100,"siteCI5"
"siteDB...809",-0.06812775367857,270,0.0159660432043239,"siteDB"
"sitePW...810",0.288089228431087,270,4.78603918003004e-27,"sitePW"
"siteCI5...811",0.673069270190788,271,1.46782395165603e-136,"siteCI5"
"siteDB...812",0.247741657100928,271,4.93008486442543e-21,"siteDB"
"sitePW...813",0.304267851247625,271,1.21721380547991e-29,"sitePW"
"siteCI5...814",0.729073955479243,272,2.46794489292191e-164,"siteCI5"
"siteDB...815",0.0128074923488443,272,0.63694526645408,"siteDB"
"sitePW...816",0.284342905361383,272,1.77766851928704e-27,"sitePW"
"siteCI5...817",0.728777353666021,273,1.15202398382092e-155,"siteCI5"
"siteDB...818",0.134009093552506,273,1.54081934097864e-06,"siteDB"
"sitePW...819",0.332975572956217,273,8.57042885991644e-34,"sitePW"
"siteCI5...820",0.587470584632843,274,2.24203403509637e-105,"siteCI5"
"siteDB...821",-0.0912521532722688,274,0.000920229891312383,"siteDB"
"sitePW...822",0.171966746017713,274,7.31480539907434e-11,"sitePW"
"siteCI5...823",0.525744495168246,275,1.08772267012621e-85,"siteCI5"
"siteDB...824",0.0623339985573968,275,0.016841812873303,"siteDB"
"sitePW...825",0.25363274501242,275,6.00409895225457e-23,"sitePW"
"siteCI5...826",0.544480258195249,276,1.14353920181536e-82,"siteCI5"
"siteDB...827",0.139896312199965,276,2.71128142451108e-07,"siteDB"
"sitePW...828",0.167336460114475,276,1.10837757227402e-09,"sitePW"
"siteCI5...829",0.644089947521154,277,2.32774178990627e-120,"siteCI5"
"siteDB...830",0.0696891548023996,277,0.0109850624726738,"siteDB"
"sitePW...831",0.332641893632622,277,7.06005630460763e-36,"sitePW"
"siteCI5...832",0.723790187409108,278,2.40630139880572e-162,"siteCI5"
"siteDB...833",0.00580207597432987,278,0.833382179381355,"siteDB"
"sitePW...834",0.366032052154503,278,3.64381421795046e-45,"sitePW"
"siteCI5...835",0.755200685435271,279,3.35301050467435e-170,"siteCI5"
"siteDB...836",0.108915014620759,279,8.85082530307628e-05,"siteDB"
"sitePW...837",0.23792193198353,279,5.89671284842304e-18,"sitePW"
"siteCI5...838",0.723535242808473,280,1.56801661793596e-144,"siteCI5"
"siteDB...839",0.162478964792174,280,8.40745721493848e-09,"siteDB"
"sitePW...840",0.42088277075617,280,1.02041156228512e-51,"sitePW"
"siteCI5...841",0.63323978797421,281,1.11793223053004e-129,"siteCI5"
"siteDB...842",-0.0248600832238357,281,0.355199197816892,"siteDB"
"sitePW...843",0.123060892222765,281,3.47565907467273e-06,"sitePW"
"siteCI5...844",0.677409391119289,282,4.73895310389046e-153,"siteCI5"
"siteDB...845",0.0602100939148456,282,0.0216303941130255,"siteDB"
"sitePW...846",0.19938705508319,282,1.46594124516744e-14,"sitePW"
"siteCI5...847",0.609683195699631,283,3.31903764628751e-115,"siteCI5"
"siteDB...848",-0.0265755051140758,283,0.326267871222892,"siteDB"
"sitePW...849",0.215406694178221,283,3.83338167607995e-16,"sitePW"
"siteCI5...850",0.879627693601819,284,3.46429313164739e-221,"siteCI5"
"siteDB...851",0.27612360308209,284,6.58747883170836e-23,"siteDB"
"sitePW...852",0.370328542890509,284,4.14615897162265e-40,"sitePW"
"siteCI5...853",0.701937277722609,285,2.72500421911966e-137,"siteCI5"
"siteDB...854",0.00902411606274891,285,0.75539048074389,"siteDB"
"sitePW...855",0.303396585689868,285,1.33440486766393e-27,"sitePW"
"siteCI5...856",0.466988952539959,286,4.96064144581696e-64,"siteCI5"
"siteDB...857",0.0155827581704809,286,0.570953344642255,"siteDB"
"sitePW...858",0.161395130486573,286,2.57966230446627e-09,"sitePW"
"siteCI5...859",0.729909483666573,287,1.01965573072901e-152,"siteCI5"
"siteDB...860",0.136052766773209,287,1.3297730693671e-06,"siteDB"
"sitePW...861",0.42083060516841,287,9.35395926390141e-55,"sitePW"
"siteCI5...862",0.803011782811912,288,3.45299112773743e-194,"siteCI5"
"siteDB...863",0.0904847479254209,288,0.00124423742926249,"siteDB"
"sitePW...864",0.264496638984386,288,4.71212499459924e-22,"sitePW"
"siteCI5...865",0.690307526220168,289,1.06182236734455e-151,"siteCI5"
"siteDB...866",0.0378841110881268,289,0.15388317864839,"siteDB"
"sitePW...867",0.199613542265724,289,1.93400469715502e-14,"sitePW"
"siteCI5...868",0.537004568541003,290,6.08307332141803e-101,"siteCI5"
"siteDB...869",-0.00895610018570198,290,0.723000694433647,"siteDB"
"sitePW...870",0.156163872016752,290,2.83267206835618e-10,"sitePW"
"siteCI5...871",0.935241838661437,291,2.49546079883801e-226,"siteCI5"
"siteDB...872",0.351962869559178,291,3.54036239774476e-33,"siteDB"
"sitePW...873",0.551073058006674,291,3.74156626801706e-80,"sitePW"
"siteCI5...874",0.825116581026267,292,9.31272348805923e-198,"siteCI5"
"siteDB...875",0.187963277726927,292,1.5858292544136e-11,"siteDB"
"sitePW...876",0.33419991909707,292,2.89955351500581e-34,"sitePW"
"siteCI5...877",0.901702128288375,293,1.35945314046921e-235,"siteCI5"
"siteDB...878",0.351575526198475,293,1.66833494757379e-38,"siteDB"
"sitePW...879",0.27868005637477,293,7.12627470090931e-24,"sitePW"
"siteCI5...880",0.776562254905932,294,9.44249930369685e-165,"siteCI5"
"siteDB...881",0.072286109551369,294,0.012440858193079,"siteDB"
"sitePW...882",0.45531591092265,294,2.74849842096201e-62,"sitePW"
"siteCI5...883",0.863610413344868,295,1.2733867431059e-206,"siteCI5"
"siteDB...884",0.260875387214797,295,1.70230059566947e-19,"siteDB"
"sitePW...885",0.459345240405835,295,9.58755618493575e-61,"sitePW"
"siteCI5...886",0.828586107481471,296,1.15140977949952e-176,"siteCI5"
"siteDB...887",0.314414731533831,296,3.61558607456772e-27,"siteDB"
"sitePW...888",0.388262765469797,296,4.87983316027831e-40,"sitePW"
"siteCI5...889",0.855703470171358,297,3.34777918590082e-209,"siteCI5"
"siteDB...890",0.0303905818073711,297,0.285554263312906,"siteDB"
"sitePW...891",0.372341541002052,297,4.71100752343751e-43,"sitePW"
"siteCI5...892",0.690598050655077,298,6.9913254248634e-151,"siteCI5"
"siteDB...893",0.108782425501673,298,5.24655972343209e-05,"siteDB"
"sitePW...894",0.262893206916599,298,4.61340789266425e-23,"sitePW"
"siteCI5...895",0.667325876465783,299,2.29106498794032e-153,"siteCI5"
"siteDB...896",-0.0612330322761978,299,0.0179113496744106,"siteDB"
"sitePW...897",0.203711058900983,299,2.04321271906875e-16,"sitePW"
"siteCI5...898",0.705665722290305,300,1.74908030651607e-138,"siteCI5"
"siteDB...899",0.195513707918171,300,1.77147864166221e-12,"siteDB"
"sitePW...900",0.267908120242326,300,1.67483022014005e-21,"sitePW"
"siteCI5...901",0.855077192108378,301,3.06221450543386e-178,"siteCI5"
"siteDB...902",0.35413841958754,301,2.93823895033822e-32,"siteDB"
"sitePW...903",0.400885441843423,301,1.00084326073701e-40,"sitePW"
"siteCI5...904",0.620063299749111,302,2.42827756765067e-127,"siteCI5"
"siteDB...905",-0.142864487938873,302,2.19603369287055e-07,"siteDB"
"sitePW...906",0.0257889135933922,302,0.333096989686692,"sitePW"
"siteCI5...907",0.804866873587427,303,4.36281120694328e-190,"siteCI5"
"siteDB...908",0.0197074166001476,303,0.486160084785534,"siteDB"
"sitePW...909",0.317166404008079,303,1.12735187893653e-31,"sitePW"
"siteCI5...910",0.626167684288016,304,4.34796935656505e-110,"siteCI5"
"siteDB...911",0.131902028300106,304,3.58758351327157e-06,"siteDB"
"sitePW...912",0.27970265128299,304,1.19622065996442e-23,"sitePW"
"siteCI5...913",0.687844585507921,305,1.48974794787077e-148,"siteCI5"
"siteDB...914",0.0272094750009122,305,0.323521185799215,"siteDB"
"sitePW...915",0.192870627144512,305,6.25678009080658e-13,"sitePW"
"siteCI5...916",0.578060408769016,306,3.68426484892783e-105,"siteCI5"
"siteDB...917",-0.0578755964979571,306,0.0313850825701265,"siteDB"
"sitePW...918",0.280598128494834,306,4.72939934959319e-28,"sitePW"
"siteCI5...919",0.732396172182112,307,4.5370587111562e-165,"siteCI5"
"siteDB...920",0.0170736456696135,307,0.535925686860549,"siteDB"
"sitePW...921",0.275248272663489,307,1.22764040048146e-24,"sitePW"
"siteCI5...922",0.679680488032546,308,3.85521353791916e-148,"siteCI5"
"siteDB...923",-0.0104259749818148,308,0.700943043642089,"siteDB"
"sitePW...924",0.322823564177221,308,2.55845505001487e-36,"sitePW"
"siteCI5...925",0.56178641751732,309,3.66229812682887e-100,"siteCI5"
"siteDB...926",-0.0252454402875813,309,0.334965747146775,"siteDB"
"sitePW...927",0.151050257273192,309,6.83137877548965e-09,"sitePW"
"siteCI5...928",0.69762429764629,310,1.85201063461634e-149,"siteCI5"
"siteDB...929",-0.116261996356161,310,3.55843075139955e-05,"siteDB"
"sitePW...930",0.351407499720322,310,4.96942183046043e-41,"sitePW"
"siteCI5...931",0.545795480150303,311,4.06247677126905e-91,"siteCI5"
"siteDB...932",0.0554498440060225,311,0.0365170493481318,"siteDB"
"sitePW...933",0.25653705669236,311,8.66245662866059e-23,"sitePW"
"siteCI5...934",0.560977648655549,312,6.68589523142785e-98,"siteCI5"
"siteDB...935",0.024056073116454,312,0.357368160639372,"siteDB"
"sitePW...936",0.0744541290603145,312,0.00473852622581806,"sitePW"
"siteCI5...937",0.738163732123663,313,6.45293977523896e-166,"siteCI5"
"siteDB...938",0.202008093443099,313,5.90057899146795e-14,"siteDB"
"sitePW...939",0.369340976154987,313,1.39464155568149e-44,"sitePW"
"siteCI5...940",0.643981739304051,314,1.73827428287311e-119,"siteCI5"
"siteDB...941",0.241190545773931,314,1.23157308521194e-18,"siteDB"
"sitePW...942",0.216619485256832,314,8.80504043542818e-15,"sitePW"
"siteCI5...943",0.670273801944895,315,1.26810257436398e-143,"siteCI5"
"siteDB...944",0.0719358941332624,315,0.00747138527119713,"siteDB"
"sitePW...945",0.340209763374765,315,7.06861831418624e-40,"sitePW"
"siteCI5...946",0.694185864997223,316,1.77799661991689e-135,"siteCI5"
"siteDB...947",0.217616522977033,316,1.36931819258839e-15,"siteDB"
"sitePW...948",0.355762865068909,316,5.31589474982589e-40,"sitePW"
"siteCI5...949",0.732310208086538,317,1.80585508085774e-150,"siteCI5"
"siteDB...950",0.24731174113995,317,7.65347828801132e-19,"siteDB"
"sitePW...951",0.428064567115971,317,1.99904641731605e-55,"sitePW"
"siteCI5...952",0.826783943116265,318,6.18852753140978e-216,"siteCI5"
"siteDB...953",0.233591596452657,318,2.07853440954245e-18,"siteDB"
"sitePW...954",0.270510632348944,318,1.71592201129951e-24,"sitePW"
"siteCI5...955",0.478797012856509,319,7.81542893046164e-74,"siteCI5"
"siteDB...956",0.0150938555987086,319,0.566003179743034,"siteDB"
"sitePW...957",0.187615599328742,319,2.2757738811782e-13,"sitePW"
"siteCI5...958",0.669530615729479,320,1.87938241748939e-134,"siteCI5"
"siteDB...959",0.16212874324991,320,2.40370066687622e-09,"siteDB"
"sitePW...960",0.303029465984729,320,1.32006457844443e-29,"sitePW"
"siteCI5...961",0.576798920366381,321,2.52475086337464e-101,"siteCI5"
"siteDB...962",0.0785251702174067,321,0.00320045995032413,"siteDB"
"sitePW...963",0.252957993914858,321,4.57658921273834e-22,"sitePW"
"siteCI5...964",0.777704141202809,322,1.13640114118655e-167,"siteCI5"
"siteDB...965",0.197076211216762,322,3.16565757835335e-12,"siteDB"
"sitePW...966",0.371374629702791,322,2.32869560261414e-41,"sitePW"
"siteCI5...967",0.837487100526718,323,2.49117902517813e-206,"siteCI5"
"siteDB...968",0.274256733822164,323,4.31282995032807e-23,"siteDB"
"sitePW...969",0.358364231882628,323,2.30453037840603e-38,"sitePW"
"siteCI5...970",0.725177822747218,324,4.65083056345291e-164,"siteCI5"
"siteDB...971",0.043869927745016,324,0.106355898519541,"siteDB"
"sitePW...972",0.325233754208915,324,6.26552157163907e-36,"sitePW"
"siteCI5...973",0.810791572866836,325,1.36289581596597e-186,"siteCI5"
"siteDB...974",0.258327573764511,325,8.46399640772666e-21,"siteDB"
"sitePW...975",0.42235122737719,325,1.3852325187682e-54,"sitePW"
"siteCI5...976",0.766834995753839,326,2.74171640196342e-188,"siteCI5"
"siteDB...977",0.0126076443817288,326,0.64274666429804,"siteDB"
"sitePW...978",0.243385832446085,326,6.22595682011632e-21,"sitePW"
"siteCI5...979",0.611779660296169,327,1.78772990150615e-120,"siteCI5"
"siteDB...980",-0.168882358736016,327,8.32681962673905e-10,"siteDB"
"sitePW...981",0.0548427603604431,327,0.0396440506891161,"sitePW"
"siteCI5...982",0.877876762739849,328,8.19148435721026e-209,"siteCI5"
"siteDB...983",0.223358459418886,328,9.4575913857147e-15,"siteDB"
"sitePW...984",0.355900505258191,328,3.67239815139187e-36,"sitePW"
"siteCI5...985",0.621135808460316,329,2.54607339575578e-110,"siteCI5"
"siteDB...986",0.158066327141183,329,1.1132733499707e-08,"siteDB"
"sitePW...987",0.295431890112808,329,4.21032206460396e-28,"sitePW"
"siteCI5...988",0.767150349543733,330,5.84187123103157e-183,"siteCI5"
"siteDB...989",0.0886554360438471,330,0.00130878056311867,"siteDB"
"sitePW...990",0.264572608266722,330,1.79059548657054e-22,"sitePW"
"siteCI5...991",0.862114939615572,331,4.09750899934586e-223,"siteCI5"
"siteDB...992",-0.0455401660925179,331,0.110989123167552,"siteDB"
"sitePW...993",0.338346934693383,331,1.95364975707257e-36,"sitePW"
"siteCI5...994",0.569103675009167,332,6.82277579341178e-107,"siteCI5"
"siteDB...995",-0.0894829973947198,332,0.000666132625620045,"siteDB"
"sitePW...996",0.085894846541707,332,0.00100231054984241,"sitePW"
"siteCI5...997",0.608627270717482,333,4.97885671308694e-107,"siteCI5"
"siteDB...998",0.183800164769811,333,6.29423117550642e-12,"siteDB"
"sitePW...999",0.322255027555601,333,7.61893744168874e-34,"sitePW"
"siteCI5...1000",0.631764777157129,334,3.46721939166166e-105,"siteCI5"
"siteDB...1001",0.405891811297766,334,3.64728831852568e-48,"siteDB"
"sitePW...1002",0.380426109912879,334,3.00904426994721e-42,"sitePW"
"siteCI5...1003",0.705311239600126,335,1.72355968852674e-149,"siteCI5"
"siteDB...1004",0.0876527455770104,335,0.00124590084076404,"siteDB"
"sitePW...1005",0.276793647431725,335,4.18696723561249e-25,"sitePW"
"siteCI5...1006",0.868247336274643,336,2.76762804824135e-220,"siteCI5"
"siteDB...1007",0.227132892745805,336,3.01151314177556e-16,"siteDB"
"sitePW...1008",0.364133878487357,336,1.54481191331749e-40,"sitePW"
"siteCI5...1009",0.65382528880366,337,5.5948577377073e-134,"siteCI5"
"siteDB...1010",-0.107446339634881,337,0.000112907192409618,"siteDB"
"sitePW...1011",0.140252054797268,337,1.81480083574579e-07,"sitePW"
"siteCI5...1012",0.519944784390767,338,4.52220292194784e-87,"siteCI5"
"siteDB...1013",-0.0191741100891458,338,0.468905059368495,"siteDB"
"sitePW...1014",0.161509853175676,338,5.37661292788045e-10,"sitePW"
"siteCI5...1015",0.777408409946128,339,8.35617164721464e-178,"siteCI5"
"siteDB...1016",0.000924981725612491,339,0.973949911705217,"siteDB"
"sitePW...1017",0.189006246045088,339,6.12614872734183e-12,"sitePW"
"siteCI5...1018",0.773525584967639,340,1.48886789818358e-180,"siteCI5"
"siteDB...1019",0.152322891908044,340,2.55095044139287e-08,"siteDB"
"sitePW...1020",0.410220614300616,340,1.40475482638352e-53,"sitePW"
"siteCI5...1021",0.71222708283898,341,1.99975575049196e-150,"siteCI5"
"siteDB...1022",0.0351932742633272,341,0.207002910847532,"siteDB"
"sitePW...1023",0.214549604381813,341,3.36237253942648e-15,"sitePW"
"siteCI5...1024",0.725290359849997,342,1.74262960997302e-144,"siteCI5"
"siteDB...1025",0.180630425114517,342,1.47768529924175e-10,"siteDB"
"sitePW...1026",0.268426840765479,342,6.37357085773966e-22,"sitePW"
"siteCI5...1027",0.678045951812013,343,5.7708368377144e-137,"siteCI5"
"siteDB...1028",-0.014513518795819,343,0.606490213580853,"siteDB"
"sitePW...1029",0.192797446286728,343,1.40366932636928e-12,"sitePW"
"siteCI5...1030",0.88606300591335,344,2.33283293335721e-226,"siteCI5"
"siteDB...1031",0.351948891633909,344,1.72333698830309e-37,"siteDB"
"sitePW...1032",0.341442261459223,344,4.56218825389246e-34,"sitePW"
"siteCI5...1033",0.712001252638761,345,3.1449758618052e-134,"siteCI5"
"siteDB...1034",0.175895680673438,345,1.40855891894169e-09,"siteDB"
"sitePW...1035",0.358640433262993,345,2.26228310248007e-36,"sitePW"
"siteCI5...1036",0.586240660253943,346,5.56278327183006e-105,"siteCI5"
"siteDB...1037",0.0594256298423973,346,0.0284147432701886,"siteDB"
"sitePW...1038",0.248810341949148,346,1.96181694451553e-21,"sitePW"
"siteCI5...1039",0.61498841125192,347,6.32174762820353e-119,"siteCI5"
"siteDB...1040",-0.137183336498015,347,5.28037867229428e-07,"siteDB"
"sitePW...1041",0.142225421682782,347,7.38571620838352e-08,"sitePW"
"siteCI5...1042",0.293939636308994,348,4.66161341539429e-28,"siteCI5"
"siteDB...1043",-0.0969128045264023,348,0.000246841165886379,"siteDB"
"sitePW...1044",0.0985271515020741,348,0.000124939277390913,"sitePW"
"siteCI5...1045",0.565702592484519,349,5.64288943836234e-100,"siteCI5"
"siteDB...1046",-0.0432734235483227,349,0.103396135399205,"siteDB"
"sitePW...1047",0.176651031906471,349,1.10577963475327e-11,"sitePW"
"siteCI5...1048",0.769585677981378,350,1.96040362166716e-177,"siteCI5"
"siteDB...1049",0.128721732141208,350,3.67894461900838e-06,"siteDB"
"sitePW...1050",0.309123359039997,350,2.12594230129541e-30,"sitePW"
"siteCI5...1051",0.616322177269388,351,2.33905657346385e-110,"siteCI5"
"siteDB...1052",0.120773124479709,351,1.11878213572018e-05,"siteDB"
"sitePW...1053",0.297224202368278,351,2.88231309554177e-28,"sitePW"
"siteCI5...1054",0.76481090027651,352,3.47712303644633e-191,"siteCI5"
"siteDB...1055",0.23949383179594,352,1.0142853832299e-19,"siteDB"
"sitePW...1056",0.275648719202492,352,3.08525040818542e-25,"sitePW"
"siteCI5...1057",0.594013569987855,353,3.38205276684001e-114,"siteCI5"
"siteDB...1058",-0.0175832197582024,353,0.513570521611839,"siteDB"
"sitePW...1059",0.0726734030123792,353,0.00688915018466215,"sitePW"
"siteCI5...1060",0.6321264746309,354,1.19141710801578e-118,"siteCI5"
"siteDB...1061",0.0768762157045085,354,0.00456241429723473,"siteDB"
"sitePW...1062",0.294304390280736,354,2.45564169632316e-29,"sitePW"
"siteCI5...1063",0.739440418693987,355,8.77700117270869e-183,"siteCI5"
"siteDB...1064",-0.0926730282264604,355,0.000550144330489567,"siteDB"
"sitePW...1065",0.26285101439624,355,5.60482390004715e-25,"sitePW"
"siteCI5...1066",0.755020133784032,356,3.71893159552178e-164,"siteCI5"
"siteDB...1067",0.0238544763013296,356,0.403803788017622,"siteDB"
"sitePW...1068",0.259377005434343,356,3.10174757845184e-21,"sitePW"
"siteCI5...1069",0.660877713436086,357,5.66289615428237e-127,"siteCI5"
"siteDB...1070",0.11343279336845,357,4.74281053889792e-05,"siteDB"
"sitePW...1071",0.326228519724821,357,3.60224632536786e-33,"sitePW"
"siteCI5...1072",0.613002977090503,358,1.78614744776051e-123,"siteCI5"
"siteDB...1073",-0.00425606667644771,358,0.873018021382611,"siteDB"
"sitePW...1074",0.13120516775888,358,4.34797236596977e-07,"sitePW"
"siteCI5...1075",0.759059828575605,359,2.20017730319571e-167,"siteCI5"
"siteDB...1076",0.163023158551313,359,4.1569417102054e-09,"siteDB"
"sitePW...1077",0.188246107609198,359,1.97623491058117e-11,"sitePW"
"siteCI5...1078",0.791926121127124,360,1.43795919346307e-165,"siteCI5"
"siteDB...1079",0.181235768771938,360,5.8255709074971e-10,"siteDB"
"sitePW...1080",0.376029683671023,360,5.31550590747497e-40,"sitePW"
"siteCI5...1081",0.796922163570986,361,4.91561795906316e-174,"siteCI5"
"siteDB...1082",0.225203567133376,361,3.51372759476305e-15,"siteDB"
"sitePW...1083",0.452543662780098,361,3.49849276630771e-60,"sitePW"
"siteCI5...1084",0.82560718759781,362,2.82485895358173e-197,"siteCI5"
"siteDB...1085",0.312963856842862,362,7.07144355617285e-31,"siteDB"
"sitePW...1086",0.291253542066677,362,4.32268939079246e-26,"sitePW"
"siteCI5...1087",0.665598396191156,363,5.22986242146052e-138,"siteCI5"
"siteDB...1088",-0.238494877713847,363,2.63071552671617e-17,"siteDB"
