"","coefficients","replicate","pval","treatment_site"
"treatment20C:sitePW...600",-0.431053159502626,120,9.00890088122563e-35,"treatment20C:sitePW"
"treatment20C...601",-0.293972633993583,121,5.69922168150984e-35,"treatment20C"
"siteDB...602",-0.686234745501532,121,5.50721166684681e-176,"siteDB"
"sitePW...603",-0.469896015370508,121,1.31857768833008e-88,"sitePW"
"treatment20C:siteDB...604",0.142206402320237,121,4.14600903866533e-05,"treatment20C:siteDB"
"treatment20C:sitePW...605",-0.0579529538802589,121,0.0867886661016763,"treatment20C:sitePW"
"treatment20C...606",-0.295214454020936,122,4.86678416412722e-35,"treatment20C"
"siteDB...607",-0.695145161913421,122,1.94563179387382e-172,"siteDB"
"sitePW...608",-0.375495911122709,122,4.43544994149685e-60,"sitePW"
"treatment20C:siteDB...609",0.1753091945684,122,6.40431362280103e-07,"treatment20C:siteDB"
"treatment20C:sitePW...610",-0.17588151646952,122,2.02366013957467e-07,"treatment20C:sitePW"
"treatment20C...611",-0.323636392718955,123,6.0593560694064e-41,"treatment20C"
"siteDB...612",-0.704374297266613,123,8.45652460134483e-184,"siteDB"
"sitePW...613",-0.457767656818849,123,2.43052259629392e-86,"sitePW"
"treatment20C:siteDB...614",0.240036096565192,123,5.87621792533711e-12,"treatment20C:siteDB"
"treatment20C:sitePW...615",0.112412483462758,123,0.000778180371721236,"treatment20C:sitePW"
"treatment20C...616",-0.157791480132284,124,1.03680700711838e-11,"treatment20C"
"siteDB...617",-0.549449935462783,124,3.81170397182491e-117,"siteDB"
"sitePW...618",-0.51681483187139,124,2.33878966875734e-100,"sitePW"
"treatment20C:siteDB...619",0.0068613716676928,124,0.837351550266979,"treatment20C:siteDB"
"treatment20C:sitePW...620",-0.109712497136146,124,0.00133683870542488,"treatment20C:sitePW"
"treatment20C...621",-0.428904191849617,125,3.84125828922923e-72,"treatment20C"
"siteDB...622",-0.689091369979433,125,8.00608731128037e-180,"siteDB"
"sitePW...623",-0.400530458073518,125,3.00194897696275e-70,"sitePW"
"treatment20C:siteDB...624",0.0891161754240323,125,0.0122751365794968,"treatment20C:siteDB"
"treatment20C:sitePW...625",-0.133220811931844,125,7.66407314736566e-05,"treatment20C:sitePW"
"treatment20C...626",-0.176078890535963,126,3.79546987334032e-14,"treatment20C"
"siteDB...627",-0.548432147630276,126,1.21629319089575e-115,"siteDB"
"sitePW...628",-0.43009547713387,126,4.21388045582763e-75,"sitePW"
"treatment20C:siteDB...629",-0.185887751964281,126,6.95481414679362e-08,"treatment20C:siteDB"
"treatment20C:sitePW...630",-0.254768020604666,126,3.61860904884498e-14,"treatment20C:sitePW"
"treatment20C...631",-0.343102629481232,127,8.70451724144667e-46,"treatment20C"
"siteDB...632",-0.565583381256306,127,2.63835170632476e-122,"siteDB"
"sitePW...633",-0.393601029428719,127,1.64573043150902e-62,"sitePW"
"treatment20C:siteDB...634",0.147568298396396,127,2.23751328847618e-05,"treatment20C:siteDB"
"treatment20C:sitePW...635",-0.0951102038575906,127,0.00558175299216577,"treatment20C:sitePW"
"treatment20C...636",-0.226102907962131,128,7.32797980930774e-22,"treatment20C"
"siteDB...637",-0.617705468094301,128,2.77697026933791e-146,"siteDB"
"sitePW...638",-0.543101185357147,128,2.23339125694606e-112,"sitePW"
"treatment20C:siteDB...639",0.140863029017145,128,3.05410834441176e-05,"treatment20C:siteDB"
"treatment20C:sitePW...640",-0.131918250293659,128,0.000127145632333544,"treatment20C:sitePW"
"treatment20C...641",-0.404738379728618,129,3.24471217320334e-61,"treatment20C"
"siteDB...642",-0.505464459194135,129,2.20119457797224e-100,"siteDB"
"sitePW...643",-0.424999731701063,129,4.83044185396261e-71,"sitePW"
"treatment20C:siteDB...644",0.295035141364873,129,4.05370504359467e-18,"treatment20C:siteDB"
"treatment20C:sitePW...645",-0.119728975694906,129,0.00068732073031984,"treatment20C:sitePW"
"treatment20C...646",-0.348770072920821,130,2.16124794234806e-46,"treatment20C"
"siteDB...647",-0.531653038419831,130,2.08848325816472e-107,"siteDB"
"sitePW...648",-0.33841250430756,130,3.52225277018053e-48,"sitePW"
"treatment20C:siteDB...649",0.0871254679803117,130,0.0129288306988543,"treatment20C:siteDB"
"treatment20C:sitePW...650",-0.204979943998669,130,2.64669760756208e-09,"treatment20C:sitePW"
"treatment20C...651",-0.393308696791048,131,9.59826907273337e-57,"treatment20C"
"siteDB...652",-0.588105347155546,131,2.17922176103294e-129,"siteDB"
"sitePW...653",-0.345133121919298,131,1.31908710369535e-49,"sitePW"
"treatment20C:siteDB...654",0.0331897461527467,131,0.350720212789256,"treatment20C:siteDB"
"treatment20C:sitePW...655",-0.171882648648158,131,8.24922770395641e-07,"treatment20C:sitePW"
"treatment20C...656",-0.320296592042855,132,5.93501438863337e-36,"treatment20C"
"siteDB...657",-0.36671784018999,132,2.806524572861e-51,"siteDB"
"sitePW...658",-0.242250189846731,132,1.76833801044749e-24,"sitePW"
"treatment20C:siteDB...659",-0.166223737915953,132,4.28436507543667e-06,"treatment20C:siteDB"
"treatment20C:sitePW...660",-0.0932969004052156,132,0.00695388697673714,"treatment20C:sitePW"
"treatment20C...661",-0.465398591313124,133,5.89008188543489e-79,"treatment20C"
"siteDB...662",-0.5884688282922,133,8.52849354464346e-138,"siteDB"
"sitePW...663",-0.477530731080097,133,1.07744337158162e-92,"sitePW"
"treatment20C:siteDB...664",0.388141470903022,133,8.67050688580424e-30,"treatment20C:siteDB"
"treatment20C:sitePW...665",0.0188619096213406,133,0.591301238317701,"treatment20C:sitePW"
"treatment20C...666",-0.203486991941276,134,3.06650384160833e-17,"treatment20C"
"siteDB...667",-0.556203441442762,134,5.02959023431411e-109,"siteDB"
"sitePW...668",-0.276616366795215,134,7.87870480127462e-31,"sitePW"
"treatment20C:siteDB...669",0.221959637249956,134,1.3167479537247e-10,"treatment20C:siteDB"
"treatment20C:sitePW...670",-0.183893720608798,134,5.83718614741447e-08,"treatment20C:sitePW"
"treatment20C...671",-0.367233908453625,135,2.73307528115254e-53,"treatment20C"
"siteDB...672",-0.519689866398028,135,1.11959702191029e-106,"siteDB"
"sitePW...673",-0.427150947563966,135,1.68777897242276e-75,"sitePW"
"treatment20C:siteDB...674",0.167353987671949,135,8.82906345539863e-07,"treatment20C:siteDB"
"treatment20C:sitePW...675",-0.0907041570814893,135,0.00811468532612459,"treatment20C:sitePW"
"treatment20C...676",-0.417633357780202,136,4.04667412287772e-66,"treatment20C"
"siteDB...677",-0.50425754860266,136,5.99851545172653e-103,"siteDB"
"sitePW...678",-0.440516554833141,136,5.94776117131649e-80,"sitePW"
"treatment20C:siteDB...679",0.0237638859112807,136,0.492859810243855,"treatment20C:siteDB"
"treatment20C:sitePW...680",-0.190534734254612,136,5.53046095565264e-08,"treatment20C:sitePW"
"treatment20C...681",-0.23854906211768,137,4.19562063123239e-23,"treatment20C"
"siteDB...682",-0.615112174591446,137,3.69860526915251e-134,"siteDB"
"sitePW...683",-0.448760368687044,137,1.37719808293966e-74,"sitePW"
"treatment20C:siteDB...684",0.260332546709783,137,5.72991094958433e-14,"treatment20C:siteDB"
"treatment20C:sitePW...685",-0.00713641736550161,137,0.834725466092766,"treatment20C:sitePW"
"treatment20C...686",-0.415363374376018,138,3.72054067503152e-59,"treatment20C"
"siteDB...687",-0.462158315218717,138,1.33439761960112e-84,"siteDB"
"sitePW...688",-0.394495506985557,138,5.69263531818536e-60,"sitePW"
"treatment20C:siteDB...689",0.0756586424121417,138,0.0322998809139532,"treatment20C:siteDB"
"treatment20C:sitePW...690",0.0388991404576036,138,0.273683492275062,"treatment20C:sitePW"
"treatment20C...691",-0.26812322293166,139,3.95255173354968e-27,"treatment20C"
"siteDB...692",-0.578580152113382,139,1.63728047092812e-120,"siteDB"
"sitePW...693",-0.389137171471215,139,3.32542011888536e-59,"sitePW"
"treatment20C:siteDB...694",0.0325678018206069,139,0.364606206774957,"treatment20C:siteDB"
"treatment20C:sitePW...695",-0.138345621301995,139,6.51951219885632e-05,"treatment20C:sitePW"
"treatment20C...696",-0.333676363810346,140,1.08289424156953e-40,"treatment20C"
"siteDB...697",-0.500189967359213,140,4.92326408186008e-90,"siteDB"
"sitePW...698",-0.47896770111268,140,3.1454303033171e-83,"sitePW"
"treatment20C:siteDB...699",0.172185682320785,140,9.05816259276441e-07,"treatment20C:siteDB"
"treatment20C:sitePW...700",-0.0293253915002363,140,0.407889597946112,"treatment20C:sitePW"
"treatment20C...701",-0.342352860956773,141,1.46283496764094e-41,"treatment20C"
"siteDB...702",-0.647005519286697,141,4.19994665691334e-146,"siteDB"
"sitePW...703",-0.415368985964471,141,8.3094689644316e-64,"sitePW"
"treatment20C:siteDB...704",0.302168443436771,141,1.33647608940556e-17,"treatment20C:siteDB"
"treatment20C:sitePW...705",-0.181571065724636,141,5.15258906304814e-07,"treatment20C:sitePW"
"treatment20C...706",-0.290039757145081,142,1.33972669242164e-31,"treatment20C"
"siteDB...707",-0.466417725191091,142,2.86945260330847e-81,"siteDB"
"sitePW...708",-0.456934203283873,142,1.01047726692847e-74,"sitePW"
"treatment20C:siteDB...709",0.0495221802037131,142,0.156990355039788,"treatment20C:siteDB"
"treatment20C:sitePW...710",0.015479093565751,142,0.659012183960648,"treatment20C:sitePW"
"treatment20C...711",-0.303035034206181,143,5.29575130611704e-39,"treatment20C"
"siteDB...712",-0.606192941747058,143,2.20985124673167e-145,"siteDB"
"sitePW...713",-0.474463888773784,143,1.01841718984905e-99,"sitePW"
"treatment20C:siteDB...714",-0.0543965469710441,143,0.116082280510051,"treatment20C:siteDB"
"treatment20C:sitePW...715",-0.0995613733795926,143,0.00251274036529748,"treatment20C:sitePW"
"treatment20C...716",-0.381079189843427,144,9.58017117404878e-58,"treatment20C"
"siteDB...717",-0.84470216352492,144,8.34923579635034e-246,"siteDB"
"sitePW...718",-0.476013800254985,144,3.78937437961249e-92,"sitePW"
"treatment20C:siteDB...719",0.488088235658172,144,1.89103923443588e-44,"treatment20C:siteDB"
"treatment20C:sitePW...720",-0.0589467221173693,144,0.0828340789869685,"treatment20C:sitePW"
"treatment20C...721",-0.155146237730243,145,4.90226510548756e-11,"treatment20C"
"siteDB...722",-0.537137814385787,145,3.2259259011952e-110,"siteDB"
"sitePW...723",-0.477790518737569,145,6.9883483896349e-89,"sitePW"
"treatment20C:siteDB...724",0.0215676797347392,145,0.526337173508514,"treatment20C:siteDB"
"treatment20C:sitePW...725",-0.0412867943302289,145,0.2186314651604,"treatment20C:sitePW"
"treatment20C...726",-0.124611796940216,146,5.99429577540983e-08,"treatment20C"
"siteDB...727",-0.531157827133564,146,1.00440514725058e-111,"siteDB"
"sitePW...728",-0.28904773294371,146,1.8096794636118e-37,"sitePW"
"treatment20C:siteDB...729",0.0328824434261136,146,0.322491518710836,"treatment20C:siteDB"
"treatment20C:sitePW...730",-0.380467384482135,146,4.58174704112533e-31,"treatment20C:sitePW"
"treatment20C...731",-0.260981277441277,147,2.90212238073179e-25,"treatment20C"
"siteDB...732",-0.52790599082287,147,7.53507942527543e-99,"siteDB"
"sitePW...733",-0.234126225332796,147,1.18813097999223e-23,"sitePW"
"treatment20C:siteDB...734",0.245327141452221,147,3.15029163575029e-12,"treatment20C:siteDB"
"treatment20C:sitePW...735",-0.330173411378654,147,4.20986906335569e-21,"treatment20C:sitePW"
"treatment20C...736",-0.36989421282042,148,1.70269106612762e-55,"treatment20C"
"siteDB...737",-0.63058772874509,148,1.15955121103039e-152,"siteDB"
"sitePW...738",-0.471319097096323,148,7.58671388386001e-93,"sitePW"
"treatment20C:siteDB...739",0.164502994534371,148,2.06649007784543e-06,"treatment20C:siteDB"
"treatment20C:sitePW...740",-0.22194565923795,148,1.66776851717085e-10,"treatment20C:sitePW"
"treatment20C...741",-0.297018921411814,149,1.79053956433481e-33,"treatment20C"
"siteDB...742",-0.53827493285498,149,5.90850354872188e-106,"siteDB"
"sitePW...743",-0.437355493705231,149,7.85315345045915e-75,"sitePW"
"treatment20C:siteDB...744",0.199033569600462,149,9.11519613704102e-09,"treatment20C:siteDB"
"treatment20C:sitePW...745",-0.0480036473033238,149,0.164026967817721,"treatment20C:sitePW"
"treatment20C...746",-0.446744920324745,150,3.87053506541637e-69,"treatment20C"
"siteDB...747",-0.56346954732407,150,9.85588918822101e-114,"siteDB"
"sitePW...748",-0.41100853027654,150,1.01318252214936e-65,"sitePW"
"treatment20C:siteDB...749",0.233995121885727,150,9.49746117008408e-11,"treatment20C:siteDB"
"treatment20C:sitePW...750",0.0644538797318461,150,0.0664502338101609,"treatment20C:sitePW"
"treatment20C...751",-0.537750299936633,151,5.62688816953359e-108,"treatment20C"
"siteDB...752",-0.785867807464471,151,9.632190791261e-228,"siteDB"
"sitePW...753",-0.435077092378971,151,6.61968623536087e-81,"sitePW"
"treatment20C:siteDB...754",0.349055793564897,151,1.0836573818701e-22,"treatment20C:siteDB"
"treatment20C:sitePW...755",0.0497921922444672,151,0.145650310759664,"treatment20C:sitePW"
"treatment20C...756",-0.270982483174137,152,3.01090873084018e-29,"treatment20C"
"siteDB...757",-0.586825253767075,152,7.00243005211935e-131,"siteDB"
"sitePW...758",-0.431784976399136,152,5.04275973317142e-76,"sitePW"
"treatment20C:siteDB...759",0.0940960163967225,152,0.00609891948392868,"treatment20C:siteDB"
"treatment20C:sitePW...760",-0.384761411389071,152,2.93962426423141e-28,"treatment20C:sitePW"
"treatment20C...761",-0.348499922057302,153,1.17094296173153e-46,"treatment20C"
"siteDB...762",-0.657239608928284,153,2.85257248242939e-163,"siteDB"
"sitePW...763",-0.414358173248382,153,5.81882427580716e-72,"sitePW"
"treatment20C:siteDB...764",0.17931654828165,153,2.77773497744002e-07,"treatment20C:siteDB"
"treatment20C:sitePW...765",-0.0216168517862633,153,0.516772431699811,"treatment20C:sitePW"
"treatment20C...766",-0.0802761616663314,154,0.000697398539219168,"treatment20C"
"siteDB...767",-0.5627494667621,154,2.02961376450086e-109,"siteDB"
"sitePW...768",-0.343091609827774,154,1.76324100317274e-46,"sitePW"
"treatment20C:siteDB...769",-0.164621521059756,154,3.62288134272304e-06,"treatment20C:siteDB"
"treatment20C:sitePW...770",-0.378207598314682,154,2.54428572781759e-28,"treatment20C:sitePW"
"treatment20C...771",-0.378808709820686,155,5.49953238090589e-59,"treatment20C"
"siteDB...772",-0.902308851224756,155,2.23413735385791e-293,"siteDB"
"sitePW...773",-0.505436644836467,155,1.12455312826008e-110,"sitePW"
"treatment20C:siteDB...774",0.474701266968352,155,2.53045526454806e-43,"treatment20C:siteDB"
"treatment20C:sitePW...775",0.00308060201741481,155,0.925568514515611,"treatment20C:sitePW"
"treatment20C...776",-0.0426042227607256,156,0.0716822869026442,"treatment20C"
"siteDB...777",-0.574084287683117,156,2.98531053390289e-117,"siteDB"
"sitePW...778",-0.397523740701732,156,4.33025377373182e-61,"sitePW"
"treatment20C:siteDB...779",-0.112842126077325,156,0.00108527847486249,"treatment20C:siteDB"
"treatment20C:sitePW...780",-0.342031220401963,156,1.23659957041111e-23,"treatment20C:sitePW"
"treatment20C...781",-0.505207862096298,157,2.48147593765388e-98,"treatment20C"
"siteDB...782",-0.63923231956179,157,1.3723816297404e-164,"siteDB"
"sitePW...783",-0.619923486918824,157,2.17440673538121e-156,"sitePW"
"treatment20C:siteDB...784",0.202095487014868,157,3.9947759179459e-09,"treatment20C:siteDB"
"treatment20C:sitePW...785",0.249611764728099,157,2.1841391127846e-13,"treatment20C:sitePW"
"treatment20C...786",-0.502780981035516,158,2.23505638184816e-93,"treatment20C"
"siteDB...787",-0.543691350480915,158,2.1495388248453e-126,"siteDB"
"sitePW...788",-0.437283382926199,158,9.25575134248194e-82,"sitePW"
"treatment20C:siteDB...789",0.0437609821470951,158,0.21110029942991,"treatment20C:siteDB"
"treatment20C:sitePW...790",0.195779426634576,158,5.21199082899967e-09,"treatment20C:sitePW"
"treatment20C...791",-0.0686344215544826,159,0.00468000237824857,"treatment20C"
"siteDB...792",-0.546313769493794,159,3.55703550368294e-99,"siteDB"
"sitePW...793",-0.29000330819252,159,3.58246564100157e-32,"sitePW"
"treatment20C:siteDB...794",-0.084331868336788,159,0.0179234306588126,"treatment20C:siteDB"
"treatment20C:sitePW...795",-0.415602882705024,159,5.36114100216518e-33,"treatment20C:sitePW"
"treatment20C...796",-0.425385798837278,160,5.77210385001364e-66,"treatment20C"
"siteDB...797",-0.591761988985179,160,5.56976438189524e-138,"siteDB"
"sitePW...798",-0.484005527648672,160,2.16517350568782e-92,"sitePW"
"treatment20C:siteDB...799",0.246402785790795,160,9.39508322477698e-13,"treatment20C:siteDB"
"treatment20C:sitePW...800",0.0304304830193397,160,0.384817423906203,"treatment20C:sitePW"
"treatment20C...801",-0.155015710828588,161,4.96684898747108e-10,"treatment20C"
"siteDB...802",-0.379559145841492,161,6.03364834699559e-54,"siteDB"
"sitePW...803",-0.174067890487811,161,2.06986460947047e-13,"sitePW"
"treatment20C:siteDB...804",-0.113306101035221,161,0.00127344331488286,"treatment20C:siteDB"
"treatment20C:sitePW...805",-0.549212990569606,161,2.54469036565009e-54,"treatment20C:sitePW"
"treatment20C...806",-0.200359322186979,162,9.95552941519013e-16,"treatment20C"
"siteDB...807",-0.566918889327878,162,8.32799329636075e-110,"siteDB"
"sitePW...808",-0.227701485665536,162,3.84706639111356e-21,"sitePW"
"treatment20C:siteDB...809",0.18504085557442,162,1.31319451166058e-07,"treatment20C:siteDB"
"treatment20C:sitePW...810",-0.32405393374068,162,1.22572666705488e-20,"treatment20C:sitePW"
"treatment20C...811",-0.415368925948467,163,1.65584045340523e-69,"treatment20C"
"siteDB...812",-0.880698689968297,163,5.75293733958963e-280,"siteDB"
"sitePW...813",-0.527639598604059,163,7.49704158231846e-114,"sitePW"
"treatment20C:siteDB...814",0.398741805730547,163,3.40019724119324e-30,"treatment20C:siteDB"
"treatment20C:sitePW...815",-0.0146744949750517,163,0.664118162627542,"treatment20C:sitePW"
"treatment20C...816",-0.321450812634706,164,2.04135305922744e-42,"treatment20C"
"siteDB...817",-0.590442660443952,164,2.71757729824317e-138,"siteDB"
"sitePW...818",-0.418924381564601,164,1.34327999125148e-75,"sitePW"
"treatment20C:siteDB...819",0.168814424039018,164,5.38396697251691e-07,"treatment20C:siteDB"
"treatment20C:sitePW...820",-0.148863502790168,164,1.00742880123346e-05,"treatment20C:sitePW"
"treatment20C...821",-0.13131512658281,165,4.38423259686579e-08,"treatment20C"
"siteDB...822",-0.676147328470642,165,3.8861230756617e-150,"siteDB"
"sitePW...823",-0.370986280095585,165,1.35579644451746e-52,"sitePW"
"treatment20C:siteDB...824",0.180357618924627,165,3.11601506655839e-07,"treatment20C:siteDB"
"treatment20C:sitePW...825",-0.31358542021423,165,1.48025391227573e-19,"treatment20C:sitePW"
"treatment20C...826",-0.431875437252757,166,1.89061246552263e-68,"treatment20C"
"siteDB...827",-0.50726497284272,166,1.88398178028971e-99,"siteDB"
"sitePW...828",-0.404654641153204,166,5.14663245980977e-65,"sitePW"
"treatment20C:siteDB...829",0.137678268097733,166,8.05100644089062e-05,"treatment20C:siteDB"
"treatment20C:sitePW...830",-0.0612707891420952,166,0.0772558437491913,"treatment20C:sitePW"
"treatment20C...831",-0.335651970194118,167,7.65313794602503e-42,"treatment20C"
"siteDB...832",-0.616081396418484,167,1.02904368407869e-136,"siteDB"
"sitePW...833",-0.404119534494891,167,6.76778491448653e-65,"sitePW"
"treatment20C:siteDB...834",0.141861838647228,167,6.81156419907339e-05,"treatment20C:siteDB"
"treatment20C:sitePW...835",0.0974750436994277,167,0.00374250849685076,"treatment20C:sitePW"
"treatment20C...836",-0.197516790451779,168,8.40617732568333e-16,"treatment20C"
"siteDB...837",-0.507287187629212,168,1.89057920958876e-93,"siteDB"
"sitePW...838",-0.268653351526967,168,4.10529153463248e-29,"sitePW"
"treatment20C:siteDB...839",0.0959331601126773,168,0.0054206477982051,"treatment20C:siteDB"
"treatment20C:sitePW...840",-0.118894556064478,168,0.000368458277364364,"treatment20C:sitePW"
"treatment20C...841",-0.358443704686144,169,1.59403328022787e-48,"treatment20C"
"siteDB...842",-0.418015691120778,169,3.92403026061319e-69,"siteDB"
"sitePW...843",-0.430236796446092,169,9.84060379815769e-74,"sitePW"
"treatment20C:siteDB...844",0.00193195181436992,169,0.955354066755747,"treatment20C:siteDB"
"treatment20C:sitePW...845",-0.0378829015160045,169,0.271142392724552,"treatment20C:sitePW"
"treatment20C...846",-0.356929347039728,170,1.36832388648071e-51,"treatment20C"
"siteDB...847",-0.619702921818302,170,1.22909183488447e-148,"siteDB"
"sitePW...848",-0.496845111699371,170,1.9008208516028e-98,"sitePW"
"treatment20C:siteDB...849",0.164158558954573,170,1.70602479992161e-06,"treatment20C:siteDB"
"treatment20C:sitePW...850",-0.0418688082197204,170,0.219296851605378,"treatment20C:sitePW"
"treatment20C...851",-0.330534340248243,171,7.8855258353524e-41,"treatment20C"
"siteDB...852",-0.476000818212322,171,3.66334497952191e-91,"siteDB"
"sitePW...853",-0.356013712616319,171,6.77791057112036e-53,"sitePW"
"treatment20C:siteDB...854",0.14034323721393,171,3.74623396562344e-05,"treatment20C:siteDB"
"treatment20C:sitePW...855",-0.143753808635501,171,3.26971937188646e-05,"treatment20C:sitePW"
"treatment20C...856",-0.257617387441254,172,3.39092218700343e-28,"treatment20C"
"siteDB...857",-0.580668790894057,172,8.97402498580099e-131,"siteDB"
"sitePW...858",-0.432235640541818,172,5.53681208582101e-77,"sitePW"
"treatment20C:siteDB...859",0.0967704478328785,172,0.00409094073304053,"treatment20C:siteDB"
"treatment20C:sitePW...860",-0.122349508241401,172,0.000244256726713015,"treatment20C:sitePW"
"treatment20C...861",-0.37706311931578,173,2.02593132902652e-60,"treatment20C"
"siteDB...862",-0.689875878446124,173,1.29632702770632e-182,"siteDB"
"sitePW...863",-0.420511272244227,173,1.59505659175699e-78,"sitePW"
"treatment20C:siteDB...864",0.181904428834686,173,1.27257275389921e-07,"treatment20C:siteDB"
"treatment20C:sitePW...865",-0.158320004819484,173,2.08927982652458e-06,"treatment20C:sitePW"
"treatment20C...866",-0.447409662475157,174,8.66570237095131e-78,"treatment20C"
"siteDB...867",-0.679596410918578,174,3.22841868135442e-182,"siteDB"
"sitePW...868",-0.550384904494823,174,6.43026269083006e-120,"sitePW"
"treatment20C:siteDB...869",0.264446579917064,174,1.98460610165612e-14,"treatment20C:siteDB"
"treatment20C:sitePW...870",0.0564288276376664,174,0.103318957271607,"treatment20C:sitePW"
"treatment20C...871",-0.264030272246609,175,1.38821322058508e-28,"treatment20C"
"siteDB...872",-0.595046702254944,175,3.69519873539422e-133,"siteDB"
"sitePW...873",-0.397288726111666,175,4.94903660621498e-65,"sitePW"
"treatment20C:siteDB...874",0.0233418572435944,175,0.50070056296575,"treatment20C:siteDB"
"treatment20C:sitePW...875",-0.246542064402662,175,4.53959895025905e-13,"treatment20C:sitePW"
"treatment20C...876",-0.437255019780764,176,2.00305992487972e-70,"treatment20C"
"siteDB...877",-0.53428644647486,176,1.324966498415e-112,"siteDB"
"sitePW...878",-0.357915570022359,176,1.90254620220754e-54,"sitePW"
"treatment20C:siteDB...879",0.0183732257791164,176,0.605316156205591,"treatment20C:siteDB"
"treatment20C:sitePW...880",-0.15959452497129,176,4.79064915962242e-06,"treatment20C:sitePW"
"treatment20C...881",-0.273098619723782,177,2.13856325637769e-28,"treatment20C"
"siteDB...882",-0.530109067151917,177,1.34558273895197e-103,"siteDB"
"sitePW...883",-0.234924714778087,177,2.23311709989614e-23,"sitePW"
"treatment20C:siteDB...884",0.0808353032825006,177,0.0206813844347341,"treatment20C:siteDB"
"treatment20C:sitePW...885",-0.407821338148544,177,2.74229887771565e-31,"treatment20C:sitePW"
"treatment20C...886",-0.308808763766348,178,2.70062064072712e-37,"treatment20C"
"siteDB...887",-0.533122111660672,178,7.10124744016347e-110,"siteDB"
"sitePW...888",-0.282637099495043,178,5.24366625482653e-35,"sitePW"
"treatment20C:siteDB...889",0.10825240830272,178,0.00169606596569251,"treatment20C:siteDB"
"treatment20C:sitePW...890",-0.126294672663757,178,0.000154548366014185,"treatment20C:sitePW"
"treatment20C...891",-0.472922104209735,179,8.38161486080384e-83,"treatment20C"
"siteDB...892",-0.523421440625166,179,2.5043688563821e-113,"siteDB"
"sitePW...893",-0.358077163339031,179,1.54626946676364e-57,"sitePW"
"treatment20C:siteDB...894",0.230662274536022,179,3.09938825334062e-11,"treatment20C:siteDB"
"treatment20C:sitePW...895",-0.0576165083852836,179,0.0924982826926149,"treatment20C:sitePW"
"treatment20C...896",-0.44846581142897,180,1.79132987879978e-77,"treatment20C"
"siteDB...897",-0.704659265366287,180,9.87485686702888e-186,"siteDB"
"sitePW...898",-0.38934249608623,180,4.4815619327897e-68,"sitePW"
"treatment20C:siteDB...899",0.305412690874404,180,3.25203841377909e-18,"treatment20C:siteDB"
"treatment20C:sitePW...900",-0.0748049218708304,180,0.0271426918884727,"treatment20C:sitePW"
"treatment20C...901",-0.426994478765635,181,6.65352783731585e-66,"treatment20C"
"siteDB...902",-0.610299104108437,181,2.08908030008182e-141,"siteDB"
"sitePW...903",-0.428891783231491,181,4.26725265849616e-76,"sitePW"
"treatment20C:siteDB...904",0.300386905338025,181,1.13273963546028e-17,"treatment20C:siteDB"
"treatment20C:sitePW...905",0.029540085483437,181,0.388354497139175,"treatment20C:sitePW"
"treatment20C...906",-0.280564014418542,182,6.832328464201e-32,"treatment20C"
"siteDB...907",-0.516143570418797,182,2.02286860469303e-106,"siteDB"
"sitePW...908",-0.370712104147746,182,9.74838230198805e-58,"sitePW"
"treatment20C:siteDB...909",-0.0392218394945612,182,0.254402023668148,"treatment20C:siteDB"
"treatment20C:sitePW...910",-0.123098418171183,182,0.000218911801105184,"treatment20C:sitePW"
"treatment20C...911",-0.406588007333021,183,3.5864205122014e-64,"treatment20C"
"siteDB...912",-0.689974618755842,183,3.80974698803927e-175,"siteDB"
"sitePW...913",-0.507042834350345,183,4.51296371773004e-104,"sitePW"
"treatment20C:siteDB...914",0.436834047590705,183,1.27487424605199e-36,"treatment20C:siteDB"
"treatment20C:sitePW...915",0.0417368446573195,183,0.219136070132382,"treatment20C:sitePW"
"treatment20C...916",-0.407662821569699,184,2.24547007127932e-58,"treatment20C"
"siteDB...917",-0.64677306139481,184,1.05219766761202e-147,"siteDB"
"sitePW...918",-0.465545172828097,184,2.29876403629791e-83,"sitePW"
"treatment20C:siteDB...919",0.255520299534305,184,1.31171910488886e-12,"treatment20C:siteDB"
"treatment20C:sitePW...920",-0.112750890494741,184,0.0016099715016015,"treatment20C:sitePW"
"treatment20C...921",-0.168144496152458,185,1.95011845782369e-11,"treatment20C"
"siteDB...922",-0.468332853373513,185,1.44579659944995e-79,"siteDB"
"sitePW...923",-0.382444198916184,185,7.43057266203045e-53,"sitePW"
"treatment20C:siteDB...924",0.102230895647925,185,0.00308436931373601,"treatment20C:siteDB"
"treatment20C:sitePW...925",-0.145039094320935,185,3.45814966689232e-05,"treatment20C:sitePW"
"treatment20C...926",-0.407369110796448,186,2.00881152846383e-64,"treatment20C"
"siteDB...927",-0.660409117081332,186,7.0890099642134e-167,"siteDB"
"sitePW...928",-0.481836762099952,186,1.00835367931374e-92,"sitePW"
"treatment20C:siteDB...929",0.141828693605182,186,4.43570898592934e-05,"treatment20C:siteDB"
"treatment20C:sitePW...930",-0.0915749806422078,186,0.00764181590181089,"treatment20C:sitePW"
"treatment20C...931",-0.163608681264932,187,1.96144658810244e-12,"treatment20C"
"siteDB...932",-0.628797378902027,187,1.48418852576862e-139,"siteDB"
"sitePW...933",-0.405388316102241,187,1.11759944365291e-63,"sitePW"
"treatment20C:siteDB...934",0.0350792463953426,187,0.312263229263825,"treatment20C:siteDB"
